"c_pair","sd"
"c_28_152",0.177054544623017
"c_29_152",0.176611033310556
"c_30_152",0.168632473526747
"c_31_152",0.157069928762112
"c_32_152",0.177443310669208
"c_33_152",0.146361121118079
"c_34_152",0.17100065418737
"c_35_152",0.166916902199288
"c_36_152",0.177126585366833
"c_37_152",0.151663093546975
"c_38_152",0.172053147713338
"c_39_152",0.173625655987684
"c_40_152",0.161009558055253
"c_41_152",0.160955749899323
"c_42_152",0.161524812061836
"c_43_152",0.134531733755291
"c_44_152",0.179335125768605
"c_45_152",0.158013999753337
"c_46_152",0.154992709260779
"c_47_152",0.169688594112218
"c_48_152",0.168761492814767
"c_49_152",0.182094858196218
"c_50_152",0.162012527366311
"c_51_152",0.14492582530514
"c_52_152",0.157595054556118
"c_53_152",0.141765085493875
"c_54_152",0.172940898650727
"c_55_152",0.150689787238943
"c_56_152",0.144210066000811
"c_57_152",0.160242417997432
"c_58_152",0.15822420494877
"c_59_152",0.14586932118566
"c_60_152",0.137649136626909
"c_61_152",0.159169685134511
"c_62_152",0.170471698081238
"c_63_152",0.172020444979522
"c_64_152",0.166412923366248
"c_65_152",0.179272439535033
"c_66_152",0.164652513929665
"c_67_152",0.169452945681444
"c_68_152",0.157094985285626
"c_69_152",0.180905804434971
"c_70_152",0.176681914450107
"c_71_152",0.176611907404792
"c_72_152",0.161996861728753
"c_73_152",0.159189261992381
"c_74_152",0.149547811551398
"c_75_152",0.161940743317196
"c_76_152",0.129647117505245
"c_77_152",0.117449732099319
"c_78_152",0.134193508747807
"c_79_152",0.148504543155016
"c_80_152",0.129990438381486
"c_81_152",0.146257241795432
"c_82_152",0.150088542463806
"c_83_152",0.14321103054998
"c_84_152",0.151605717112823
"c_85_152",0.16267941233766
"c_86_152",0.177120777785595
"c_87_152",0.185775256437389
"c_88_152",0.189007211470392
"c_89_152",0.192909468086852
"c_90_152",0.187436268244021
"c_91_152",0.187880527496012
"c_92_152",0.16986994087562
"c_93_152",0.175636583200446
"c_94_152",0.1736552097319
"c_95_152",0.18667284159245
"c_96_152",0.180255678433705
"c_97_152",0.179975553119949
"c_98_152",0.162601426885775
"c_99_152",0.16792577113612
"c_100_152",0.155480890024792
"c_101_152",0.18507434441636
"c_102_152",0.152465791462557
"c_103_152",0.189287152677242
"c_104_152",0.184876889121511
"c_105_152",0.180460183608342
"c_106_152",0.199147794535873
"c_107_152",0.167707701793206
"c_108_152",0.188887757418965
"c_109_152",0.157851664191397
"c_110_152",0.176141478482135
"c_111_152",0.133886815992019
"c_112_152",0.121779358566568
"c_113_152",0.148475968636471
"c_114_152",0.16476414634969
"c_115_152",0.1701079769525
"c_116_152",0.170156161152112
"c_117_152",0.174822369316824
"c_118_152",0.155815566129798
"c_119_152",0.152956815615456
"c_120_152",0.135680363350704
"c_121_152",0.127000056824039
"c_122_152",0.128322011849592
"c_123_152",0.147723550518107
"c_124_152",0.161519351508244
"c_125_152",0.127356568700803
"c_126_152",0.128536067613564
"c_127_152",0.157288659373061
"c_128_152",0.134488498106193
"c_129_152",0.115068624008182
"c_130_152",0.14922863924641
"c_131_152",0.118372490830013
"c_132_152",0.139801522268527
"c_133_152",0.127851089713898
"c_134_152",0.129040196948982
"c_135_152",0.170013786044429
"c_136_152",0.177706738453453
"c_137_152",0.120455263623025
"c_138_152",0.119773709075779
"c_139_152",0.122849817813295
"c_140_152",0.129737723830171
"c_141_152",0.12816215188036
"c_142_152",0.135068962217356
"c_143_152",0.151730258174046
"c_144_152",0.148200062424945
"c_145_152",0.128248600313583
"c_146_152",0.130017206028646
"c_147_152",0.152578298844752
"c_148_152",0.160119231251977
"c_149_152",0.178603831956728
"c_150_152",0.163206632269185
"c_151_152",0.17819014848189
"c_1_153",0.108855537478996
"c_2_153",0.113089221966801
"c_3_153",0.123187130828466
"c_4_153",0.124797404694458
"c_5_153",0.105896658137038
"c_6_153",0.109580994738291
"c_7_153",0.12398941639636
"c_8_153",0.126013962898701
"c_9_153",0.114542204840158
"c_10_153",0.107841854572551
"c_11_153",0.124365811783324
"c_12_153",0.126351266153164
"c_13_153",0.125419522401331
"c_14_153",0.122977537378776
"c_15_153",0.130893755750396
"c_16_153",0.112405435959587
"c_17_153",0.113614362967443
"c_18_153",0.15653470618948
"c_19_153",0.145896210579921
"c_20_153",0.144034674130361
"c_21_153",0.133419133324645
"c_22_153",0.138367522305086
"c_23_153",0.14588587180563
"c_24_153",0.136640234181358
"c_25_153",0.13679609244782
"c_26_153",0.12749099676102
"c_27_153",0.148225177383667
"c_28_153",0.152436213239544
"c_29_153",0.136364157736045
"c_30_153",0.137296836972732
"c_31_153",0.129747622570741
"c_32_153",0.146914934466388
"c_33_153",0.121088138903925
"c_34_153",0.154683296950827
"c_35_153",0.128402918987582
"c_36_153",0.133995036656261
"c_37_153",0.124819904716224
"c_38_153",0.13138285484948
"c_39_153",0.134463627472561
"c_40_153",0.121440129325161
"c_41_153",0.123740956947169
"c_42_153",0.131262113000692
"c_43_153",0.119595616912448
"c_44_153",0.146173532346605
"c_45_153",0.126429239407435
"c_46_153",0.129845402543974
"c_47_153",0.139774612725453
"c_48_153",0.144668291610451
"c_49_153",0.156274219184806
"c_50_153",0.132183736006678
"c_51_153",0.13040388990111
"c_52_153",0.128493414855412
"c_53_153",0.126136081643289
"c_54_153",0.14113187360078
"c_55_153",0.123782894505996
"c_56_153",0.123997814249832
"c_57_153",0.138130081372909
"c_58_153",0.127866880655276
"c_59_153",0.128180625842294
"c_60_153",0.117435816345921
"c_61_153",0.134508268695774
"c_62_153",0.132305240832491
"c_63_153",0.136302334266977
"c_64_153",0.144688529891449
"c_65_153",0.14972253529442
"c_66_153",0.14130081318572
"c_67_153",0.134897205629034
"c_68_153",0.134652162688678
"c_69_153",0.149780256508815
"c_70_153",0.149492144337254
"c_71_153",0.153115442190038
"c_72_153",0.139849147712294
"c_73_153",0.140587036632127
"c_74_153",0.131044968515839
"c_75_153",0.137133228268465
"c_76_153",0.115854900386212
"c_77_153",0.105966023051742
"c_78_153",0.114816214826683
"c_79_153",0.127459718883292
"c_80_153",0.115082171241526
"c_81_153",0.134850433900352
"c_82_153",0.14348631847547
"c_83_153",0.12493976496559
"c_84_153",0.133709359101177
"c_85_153",0.134666884411948
"c_86_153",0.163258235460156
"c_87_153",0.148557758367713
"c_88_153",0.14639376718553
"c_89_153",0.15304739676503
"c_90_153",0.149511833870923
"c_91_153",0.148763605839712
"c_92_153",0.158694521470611
"c_93_153",0.150996729093001
"c_94_153",0.143477617046339
"c_95_153",0.147168334553901
"c_96_153",0.160654765578575
"c_97_153",0.145476090760851
"c_98_153",0.136083449081519
"c_99_153",0.132889972399326
"c_100_153",0.142566919356811
"c_101_153",0.149219503666145
"c_102_153",0.155965508170635
"c_103_153",0.157505131635794
"c_104_153",0.151632230823083
"c_105_153",0.142849182592384
"c_106_153",0.152498121113064
"c_107_153",0.135717138327299
"c_108_153",0.148855852064727
"c_109_153",0.125037563065251
"c_110_153",0.14431245843746
"c_111_153",0.122190230441678
"c_112_153",0.107437262880316
"c_113_153",0.124153875414242
"c_114_153",0.139943390631275
"c_115_153",0.134766842799975
"c_116_153",0.149885287649622
"c_117_153",0.138890636294517
"c_118_153",0.1307414003535
"c_119_153",0.12923828325767
"c_120_153",0.122839225539229
"c_121_153",0.111546812442607
"c_122_153",0.112040405992451
"c_123_153",0.127074985921513
"c_124_153",0.130399448030309
"c_125_153",0.114666074666012
"c_126_153",0.111553215261616
"c_127_153",0.12812306997772
"c_128_153",0.118979715067075
"c_129_153",0.106415950200947
"c_130_153",0.130201996098861
"c_131_153",0.108172171344939
"c_132_153",0.119259716971207
"c_133_153",0.114831570855619
"c_134_153",0.113250243163913
"c_135_153",0.141857174802998
"c_136_153",0.154000314365514
"c_137_153",0.105005072636453
"c_138_153",0.104144017892756
"c_139_153",0.110303671502642
"c_140_153",0.123666720810124
"c_141_153",0.113934291306265
"c_142_153",0.119589729091275
"c_143_153",0.128078662566153
"c_144_153",0.133993111442151
"c_145_153",0.107725752565357
"c_146_153",0.122532100868563
"c_147_153",0.136423925857425
"c_148_153",0.138418116943578
"c_149_153",0.158167120044368
"c_150_153",0.132799418384597
"c_151_153",0.15461142294998
"c_152_153",0.165764218863968
"c_1_154",0.102717818303594
"c_2_154",0.109108811768152
"c_3_154",0.11189958728712
"c_4_154",0.107381012374084
"c_5_154",0.104662304110054
"c_6_154",0.102648925360955
"c_7_154",0.115044877645395
"c_8_154",0.113675288251274
"c_9_154",0.100214197670706
"c_10_154",0.100386316925228
"c_11_154",0.114851700653329
"c_12_154",0.110719542582494
"c_13_154",0.114083845421968
"c_14_154",0.103907007726964
"c_15_154",0.111699983751831
"c_16_154",0.103214761114991
"c_17_154",0.101758522833359
"c_18_154",0.133520268921523
"c_19_154",0.126709295350924
"c_20_154",0.133611822584257
"c_21_154",0.122767743475065
"c_22_154",0.125799545425505
"c_23_154",0.126648530539347
"c_24_154",0.129122493749468
"c_25_154",0.133619594891483
"c_26_154",0.123737852550901
"c_27_154",0.132476679706758
"c_28_154",0.135743542290699
"c_29_154",0.128412473952695
"c_30_154",0.130103267089297
"c_31_154",0.116665484912751
"c_32_154",0.127752150407954
"c_33_154",0.11180357183488
"c_34_154",0.120882016024513
"c_35_154",0.129944784490493
"c_36_154",0.127572958628692
"c_37_154",0.134811892400794
"c_38_154",0.130574020484219
"c_39_154",0.130813019037149
"c_40_154",0.127969537830858
"c_41_154",0.130728674552674
"c_42_154",0.127850590008082
"c_43_154",0.108375664712828
"c_44_154",0.12589987510413
"c_45_154",0.115392774623976
"c_46_154",0.121693928389375
"c_47_154",0.125537365261968
"c_48_154",0.115506344730476
"c_49_154",0.128531693443563
"c_50_154",0.116386620498235
"c_51_154",0.109613473962915
"c_52_154",0.115335578051904
"c_53_154",0.106315212560957
"c_54_154",0.118297135490731
"c_55_154",0.115434363192795
"c_56_154",0.11659070479726
"c_57_154",0.116071938529156
"c_58_154",0.114756203515532
"c_59_154",0.11449401235406
"c_60_154",0.111225587576285
"c_61_154",0.127486971043492
"c_62_154",0.120179430906615
"c_63_154",0.121449294781626
"c_64_154",0.128026820022603
"c_65_154",0.122220384850965
"c_66_154",0.121855221417854
"c_67_154",0.132591731558623
"c_68_154",0.115722753564794
"c_69_154",0.128511837998406
"c_70_154",0.135027666854404
"c_71_154",0.127330766073853
"c_72_154",0.126269928849251
"c_73_154",0.123461884010102
"c_74_154",0.12041699241769
"c_75_154",0.12503678439318
"c_76_154",0.102412979337489
"c_77_154",0.100009150814035
"c_78_154",0.105213142885035
"c_79_154",0.109990333903523
"c_80_154",0.103591399126064
"c_81_154",0.111845216423683
"c_82_154",0.116147546523674
"c_83_154",0.107293553930924
"c_84_154",0.114463073366542
"c_85_154",0.121092329493459
"c_86_154",0.124802290006499
"c_87_154",0.12480083364719
"c_88_154",0.129313448852911
"c_89_154",0.119970673678776
"c_90_154",0.119204484658839
"c_91_154",0.128872237658034
"c_92_154",0.126604224409945
"c_93_154",0.119402529127481
"c_94_154",0.122900365554724
"c_95_154",0.121482005577207
"c_96_154",0.124175260724802
"c_97_154",0.126361454078532
"c_98_154",0.124529917702546
"c_99_154",0.124461883490507
"c_100_154",0.134250821118773
"c_101_154",0.126207457238406
"c_102_154",0.128398156466946
"c_103_154",0.128984081753285
"c_104_154",0.120296390958742
"c_105_154",0.124847252557134
"c_106_154",0.126485970586663
"c_107_154",0.120321526027763
"c_108_154",0.115097975893405
"c_109_154",0.112864393986861
"c_110_154",0.111854168656901
"c_111_154",0.107478711192879
"c_112_154",0.0969471202804135
"c_113_154",0.107631601507669
"c_114_154",0.131843503363084
"c_115_154",0.12565063452726
"c_116_154",0.124507303021692
"c_117_154",0.116125297676238
"c_118_154",0.113714514672234
"c_119_154",0.117453847830129
"c_120_154",0.113661342864685
"c_121_154",0.105092854399019
"c_122_154",0.101332726101736
"c_123_154",0.11928915196225
"c_124_154",0.121300060640842
"c_125_154",0.109560389238771
"c_126_154",0.107167487960519
"c_127_154",0.109201520185629
"c_128_154",0.10273536004697
"c_129_154",0.101569371470496
"c_130_154",0.109232376877853
"c_131_154",0.102118258017964
"c_132_154",0.113032989571483
"c_133_154",0.107650666107991
"c_134_154",0.107370003768925
"c_135_154",0.126462965962436
"c_136_154",0.129065103993113
"c_137_154",0.0962616363967045
"c_138_154",0.102711049138917
"c_139_154",0.103370935503019
"c_140_154",0.109504872856215
"c_141_154",0.106688792801289
"c_142_154",0.109203866750936
"c_143_154",0.113383585929212
"c_144_154",0.123171582161336
"c_145_154",0.099847966438252
"c_146_154",0.108054735374491
"c_147_154",0.123396577356133
"c_148_154",0.120834001601325
"c_149_154",0.123918353412306
"c_150_154",0.11964623697558
"c_151_154",0.118739768725582
"c_152_154",0.128927068022099
"c_153_154",0.114787041468396
"c_1_155",0.110077267687806
"c_2_155",0.108350912682479
"c_3_155",0.115590495204039
"c_4_155",0.121689177286942
"c_5_155",0.102562951830518
"c_6_155",0.098438814957332
"c_7_155",0.121172415490461
"c_8_155",0.119028190577007
"c_9_155",0.104323757185267
"c_10_155",0.0963160119375747
"c_11_155",0.115876800626431
"c_12_155",0.120659054354526
"c_13_155",0.124853485804032
"c_14_155",0.116886579189142
"c_15_155",0.115900731086677
"c_16_155",0.103889401585118
"c_17_155",0.10856053282166
"c_18_155",0.148496041299618
"c_19_155",0.138623976921604
"c_20_155",0.150210123490253
"c_21_155",0.148149338731776
"c_22_155",0.143492255839836
"c_23_155",0.147627773652643
"c_24_155",0.149276731314973
"c_25_155",0.154536976545348
"c_26_155",0.145322706829205
"c_27_155",0.149017064184001
"c_28_155",0.153666367201255
"c_29_155",0.143047913408731
"c_30_155",0.151051277573518
"c_31_155",0.140550421510825
"c_32_155",0.155359175613947
"c_33_155",0.124673179996886
"c_34_155",0.148032043170279
"c_35_155",0.148755475002544
"c_36_155",0.15395700590507
"c_37_155",0.154446660034728
"c_38_155",0.153238189785836
"c_39_155",0.155246113679318
"c_40_155",0.154955803119445
"c_41_155",0.157231622403642
"c_42_155",0.142285790013294
"c_43_155",0.114942741103566
"c_44_155",0.147995149930334
"c_45_155",0.126093926382607
"c_46_155",0.13817361950871
"c_47_155",0.150736082352906
"c_48_155",0.140245477889898
"c_49_155",0.157281138469236
"c_50_155",0.129946315726801
"c_51_155",0.116935809707775
"c_52_155",0.131826310970916
"c_53_155",0.115427864564459
"c_54_155",0.135324237844568
"c_55_155",0.124637691794163
"c_56_155",0.122969820698233
"c_57_155",0.13373736426563
"c_58_155",0.138568709818829
"c_59_155",0.122642824233601
"c_60_155",0.116734508309164
"c_61_155",0.14545919527731
"c_62_155",0.13439610630061
"c_63_155",0.135600044769549
"c_64_155",0.150677912247107
"c_65_155",0.145307194473667
"c_66_155",0.140826499641801
"c_67_155",0.156531002690948
"c_68_155",0.13733113394349
"c_69_155",0.153664187358799
"c_70_155",0.148897735477045
"c_71_155",0.150731701951008
"c_72_155",0.140958369330833
"c_73_155",0.135848208809737
"c_74_155",0.128279154146424
"c_75_155",0.134631718429081
"c_76_155",0.112235672084596
"c_77_155",0.103867702784028
"c_78_155",0.113710203023954
"c_79_155",0.125246143569251
"c_80_155",0.108662665295141
"c_81_155",0.126544783192699
"c_82_155",0.130272296456933
"c_83_155",0.120883738632183
"c_84_155",0.131700151406044
"c_85_155",0.127844851735724
"c_86_155",0.15023145427975
"c_87_155",0.144395556976702
"c_88_155",0.142606893713799
"c_89_155",0.14467643875212
"c_90_155",0.143334941161196
"c_91_155",0.146421482530193
"c_92_155",0.144612374899248
"c_93_155",0.134907429394665
"c_94_155",0.139251920381615
"c_95_155",0.136296499646044
"c_96_155",0.138640580394088
"c_97_155",0.139017494406935
"c_98_155",0.143709002175418
"c_99_155",0.141262391434706
"c_100_155",0.151800065262631
"c_101_155",0.147046992652951
"c_102_155",0.149782073748351
"c_103_155",0.149839103223095
"c_104_155",0.139384064984754
"c_105_155",0.142924666699658
"c_106_155",0.147907622516977
"c_107_155",0.131997801620061
"c_108_155",0.139894413202694
"c_109_155",0.123086673619085
"c_110_155",0.126585217126313
"c_111_155",0.112435307611421
"c_112_155",0.100291440914883
"c_113_155",0.116162889741243
"c_114_155",0.153809427593247
"c_115_155",0.140215002941316
"c_116_155",0.140107871276716
"c_117_155",0.13467664229568
"c_118_155",0.132691431668984
"c_119_155",0.128952977965169
"c_120_155",0.116415306761824
"c_121_155",0.113758263972396
"c_122_155",0.108924278969228
"c_123_155",0.123840719375893
"c_124_155",0.136356031034003
"c_125_155",0.114482219280477
"c_126_155",0.110023507230164
"c_127_155",0.126136574103351
"c_128_155",0.117850379019082
"c_129_155",0.103743870597132
"c_130_155",0.118812472187796
"c_131_155",0.104136463521667
"c_132_155",0.118445506939764
"c_133_155",0.114097575779909
"c_134_155",0.115447706441978
"c_135_155",0.152414606615067
"c_136_155",0.157973854869981
"c_137_155",0.103320328511965
"c_138_155",0.102523516775066
"c_139_155",0.104798159079249
"c_140_155",0.106964534256596
"c_141_155",0.113843572746308
"c_142_155",0.116347769486655
"c_143_155",0.126267995499535
"c_144_155",0.12929408575075
"c_145_155",0.108271616681032
"c_146_155",0.115587849510392
"c_147_155",0.129427738885763
"c_148_155",0.141354669883474
"c_149_155",0.145900178416798
"c_150_155",0.134850041157394
"c_151_155",0.145033760350524
"c_152_155",0.149085697416459
"c_153_155",0.124254204335706
"c_154_155",0.127876409286326
"c_1_156",0.118493615294379
"c_2_156",0.123191670419897
"c_3_156",0.134094682308278
"c_4_156",0.141405990209394
"c_5_156",0.106624193375106
"c_6_156",0.116115756139833
"c_7_156",0.145103725397147
"c_8_156",0.147976771250032
"c_9_156",0.115434176047473
"c_10_156",0.107434543334757
"c_11_156",0.139916745441504
"c_12_156",0.137837114173828
"c_13_156",0.139060001364058
"c_14_156",0.133064049468708
"c_15_156",0.13586007055605
"c_16_156",0.116470857843361
"c_17_156",0.122585182223818
"c_18_156",0.171326992028288
"c_19_156",0.176803304500856
"c_20_156",0.174661185532338
"c_21_156",0.164973530761412
"c_22_156",0.159338210714581
"c_23_156",0.174870235713732
"c_24_156",0.178120232001881
"c_25_156",0.183026909135549
"c_26_156",0.165340598727774
"c_27_156",0.178553373924422
"c_28_156",0.181693885577814
"c_29_156",0.15578532936431
"c_30_156",0.158145554898343
"c_31_156",0.154464992567702
"c_32_156",0.173991538639735
"c_33_156",0.144090705234396
"c_34_156",0.167089558870379
"c_35_156",0.16573559157499
"c_36_156",0.17321044753231
"c_37_156",0.164220686689323
"c_38_156",0.17195626953851
"c_39_156",0.178475750354391
"c_40_156",0.167526292298957
"c_41_156",0.171182200911347
"c_42_156",0.161042250392161
"c_43_156",0.139645681112744
"c_44_156",0.16070268198275
"c_45_156",0.150552350742835
"c_46_156",0.158823035008088
"c_47_156",0.165191586820046
"c_48_156",0.161650497451181
"c_49_156",0.188509100240803
"c_50_156",0.172201253210641
"c_51_156",0.1375845825252
"c_52_156",0.151556334937268
"c_53_156",0.139419976776753
"c_54_156",0.163830734178695
"c_55_156",0.147937512703959
"c_56_156",0.140163547443627
"c_57_156",0.147665152012713
"c_58_156",0.152071015997575
"c_59_156",0.142319581695648
"c_60_156",0.134048788362726
"c_61_156",0.159752777849521
"c_62_156",0.14447150783563
"c_63_156",0.152530799906506
"c_64_156",0.155866348496736
"c_65_156",0.151527591665018
"c_66_156",0.155228153457832
"c_67_156",0.167758651798144
"c_68_156",0.150920722091539
"c_69_156",0.155896724960783
"c_70_156",0.175485987204471
"c_71_156",0.168783287721067
"c_72_156",0.163593431761909
"c_73_156",0.155089763399555
"c_74_156",0.144688524109471
"c_75_156",0.15049404120272
"c_76_156",0.121042572950217
"c_77_156",0.110906894553921
"c_78_156",0.131381149391702
"c_79_156",0.136338122034218
"c_80_156",0.127504923837073
"c_81_156",0.146648251660955
"c_82_156",0.146937107471594
"c_83_156",0.142038289867428
"c_84_156",0.14774981726608
"c_85_156",0.153650254312347
"c_86_156",0.177675609158191
"c_87_156",0.184838051097342
"c_88_156",0.174994567246688
"c_89_156",0.170891097766006
"c_90_156",0.175424026236941
"c_91_156",0.166945239302211
"c_92_156",0.166104943540413
"c_93_156",0.162433798602505
"c_94_156",0.174493766208705
"c_95_156",0.17505616751372
"c_96_156",0.168438670815109
"c_97_156",0.144851641716351
"c_98_156",0.158495413277711
"c_99_156",0.155484186569278
"c_100_156",0.161503880566771
"c_101_156",0.15232481412811
"c_102_156",0.159810639599116
"c_103_156",0.160876763506439
"c_104_156",0.155541701873744
"c_105_156",0.169529697867863
"c_106_156",0.183739123747419
"c_107_156",0.154713391619142
"c_108_156",0.161102764683089
"c_109_156",0.136626837787634
"c_110_156",0.147176645021135
"c_111_156",0.132055925462475
"c_112_156",0.119646435231121
"c_113_156",0.135699835303685
"c_114_156",0.162789872302229
"c_115_156",0.144865926125004
"c_116_156",0.158264535125916
"c_117_156",0.167396690496844
"c_118_156",0.140022872474102
"c_119_156",0.145551175843317
"c_120_156",0.139772215126539
"c_121_156",0.13286170383044
"c_122_156",0.123344277787235
"c_123_156",0.144289628152607
"c_124_156",0.152910706703981
"c_125_156",0.126319598697834
"c_126_156",0.130095322085923
"c_127_156",0.138831087164931
"c_128_156",0.128168977243843
"c_129_156",0.119459342095017
"c_130_156",0.139114423596356
"c_131_156",0.113824209355429
"c_132_156",0.130829935843451
"c_133_156",0.126938828520484
"c_134_156",0.125214113369549
"c_135_156",0.152551086085406
"c_136_156",0.151834668676737
"c_137_156",0.113487197925431
"c_138_156",0.118571070939306
"c_139_156",0.121865051230631
"c_140_156",0.124785701899331
"c_141_156",0.122573292825035
"c_142_156",0.130535716716214
"c_143_156",0.146379310267778
"c_144_156",0.151719384358476
"c_145_156",0.121036995254702
"c_146_156",0.12986998590125
"c_147_156",0.150999969267369
"c_148_156",0.162577737372396
"c_149_156",0.180296279808621
"c_150_156",0.148029323879429
"c_151_156",0.167063050500961
"c_152_156",0.171085848115031
"c_153_156",0.157307953719588
"c_154_156",0.130665682880454
"c_155_156",0.154374638489729
"c_1_157",0.113906156401563
"c_2_157",0.116190836793797
"c_3_157",0.129499431920981
"c_4_157",0.132894315732337
"c_5_157",0.100524890385981
"c_6_157",0.102686876894139
"c_7_157",0.147034510979275
"c_8_157",0.133934627509041
"c_9_157",0.104153488121996
"c_10_157",0.0989179763935065
"c_11_157",0.138018503999836
"c_12_157",0.135618563266023
"c_13_157",0.141032180081338
"c_14_157",0.125758289910221
"c_15_157",0.129944022416341
"c_16_157",0.111666671380013
"c_17_157",0.111597311042123
"c_18_157",0.175860443209352
"c_19_157",0.180621225457649
"c_20_157",0.159885759612067
"c_21_157",0.155399097303416
"c_22_157",0.170662868971597
"c_23_157",0.16148121104469
"c_24_157",0.175663344226988
"c_25_157",0.134991561662962
"c_26_157",0.141044572566274
"c_27_157",0.179725195960919
"c_28_157",0.174775810808149
"c_29_157",0.159790988243217
"c_30_157",0.162247806666475
"c_31_157",0.160518678189645
"c_32_157",0.163841317185117
"c_33_157",0.140310422579124
"c_34_157",0.183042383383657
"c_35_157",0.151333763937941
"c_36_157",0.142141495670492
"c_37_157",0.172183255576036
"c_38_157",0.138269661254302
"c_39_157",0.142556507372827
"c_40_157",0.153230101147229
"c_41_157",0.173965664123363
"c_42_157",0.164360539816113
"c_43_157",0.12773671171929
"c_44_157",0.159792490878267
"c_45_157",0.145210175916454
"c_46_157",0.151617890137374
"c_47_157",0.160719537116556
"c_48_157",0.173128423159519
"c_49_157",0.179188615780927
"c_50_157",0.155410606937938
"c_51_157",0.136871635581022
"c_52_157",0.139564646193361
"c_53_157",0.130029812305353
"c_54_157",0.149402135318862
"c_55_157",0.137690769085582
"c_56_157",0.12779453173421
"c_57_157",0.143060128283925
"c_58_157",0.148032072507507
"c_59_157",0.137871485862244
"c_60_157",0.131041368282922
"c_61_157",0.1602041134567
"c_62_157",0.152100577113009
"c_63_157",0.150229193849779
"c_64_157",0.158855398521456
"c_65_157",0.152165982171701
"c_66_157",0.161513762935497
"c_67_157",0.14962036523999
"c_68_157",0.153982763810191
"c_69_157",0.138770522792402
"c_70_157",0.172375178584404
"c_71_157",0.17488057039879
"c_72_157",0.160229125947873
"c_73_157",0.157772432254479
"c_74_157",0.141588470173495
"c_75_157",0.158935378081926
"c_76_157",0.121147668959999
"c_77_157",0.108678046286555
"c_78_157",0.116872306150299
"c_79_157",0.135000445981214
"c_80_157",0.117854113538453
"c_81_157",0.14086834963746
"c_82_157",0.147350126550761
"c_83_157",0.134122529706257
"c_84_157",0.135639090738391
"c_85_157",0.142440013579817
"c_86_157",0.175199771225484
"c_87_157",0.169017897244883
"c_88_157",0.153950323822531
"c_89_157",0.152179572861401
"c_90_157",0.159410155836503
"c_91_157",0.152775090319025
"c_92_157",0.171611139748403
"c_93_157",0.148406054087567
"c_94_157",0.154493588808875
"c_95_157",0.156270754275874
"c_96_157",0.162625535028575
"c_97_157",0.145037782642828
"c_98_157",0.164890999963616
"c_99_157",0.149273363050513
"c_100_157",0.168789043546933
"c_101_157",0.152745368978188
"c_102_157",0.167908855227048
"c_103_157",0.170023769602387
"c_104_157",0.160168141449858
"c_105_157",0.15856094238418
"c_106_157",0.159671140217232
"c_107_157",0.138205901688975
"c_108_157",0.14886324869025
"c_109_157",0.134193745227752
"c_110_157",0.144470759116354
"c_111_157",0.120945985123718
"c_112_157",0.112253496069044
"c_113_157",0.127344667772995
"c_114_157",0.152831345239228
"c_115_157",0.146217663309488
"c_116_157",0.158970032598582
"c_117_157",0.151028368861966
"c_118_157",0.144278635711025
"c_119_157",0.1487315107426
"c_120_157",0.135438132231533
"c_121_157",0.124564974245413
"c_122_157",0.114146855763748
"c_123_157",0.137400128072843
"c_124_157",0.153081441600131
"c_125_157",0.117423643724048
"c_126_157",0.12027349560171
"c_127_157",0.12798524678386
"c_128_157",0.116702116353621
"c_129_157",0.110176524566363
"c_130_157",0.130994831630123
"c_131_157",0.106920586174509
"c_132_157",0.12382660972611
"c_133_157",0.119195784314717
"c_134_157",0.12612496953971
"c_135_157",0.171710994801709
"c_136_157",0.144716685045839
"c_137_157",0.102174041883845
"c_138_157",0.111789080806319
"c_139_157",0.114505473536297
"c_140_157",0.124614008495626
"c_141_157",0.125468495335491
"c_142_157",0.121242256432168
"c_143_157",0.144404376112307
"c_144_157",0.151862555785331
"c_145_157",0.115642506606422
"c_146_157",0.12944452407911
"c_147_157",0.145841072607165
"c_148_157",0.15817545103199
"c_149_157",0.169949988459467
"c_150_157",0.138823153716635
"c_151_157",0.150197279488458
"c_152_157",0.178730014387356
"c_153_157",0.136581053883444
"c_154_157",0.133772514438827
"c_155_157",0.158933656751396
"c_156_157",0.158233424277091
"c_1_158",0.111352216514799
"c_2_158",0.12632121266669
"c_3_158",0.131977127657134
"c_4_158",0.138411069255246
"c_5_158",0.105297209290635
"c_6_158",0.109148051658334
"c_7_158",0.141912810938663
"c_8_158",0.14000619552471
"c_9_158",0.110056093287704
"c_10_158",0.109439594857992
"c_11_158",0.129410029789
"c_12_158",0.135291211899293
"c_13_158",0.137829834120787
"c_14_158",0.126309572734154
"c_15_158",0.136495641535569
"c_16_158",0.113342899171245
"c_17_158",0.115536093047349
"c_18_158",0.167189331300589
"c_19_158",0.16374988247753
"c_20_158",0.173095948099477
"c_21_158",0.163054980092417
"c_22_158",0.156885932745991
"c_23_158",0.171171166844986
"c_24_158",0.168667321898758
"c_25_158",0.18591738664955
"c_26_158",0.165498980801823
"c_27_158",0.16723051125747
"c_28_158",0.174913155733687
"c_29_158",0.170300896681509
"c_30_158",0.166806538598431
"c_31_158",0.149582738220453
"c_32_158",0.176083392535664
"c_33_158",0.130961719804102
"c_34_158",0.164433669542569
"c_35_158",0.161469381931604
"c_36_158",0.168329280242925
"c_37_158",0.161465257099696
"c_38_158",0.174707832390307
